batch_idx,t_mono,n_in_batch,n_active,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
321,12.6404,4,4,33333,4,99.144,132.959,4,18,0,2,1,1
322,12.6737,4,4,33333,4,98.833,132.848,4,18,0,2,1,1
323,12.7070,4,4,33333,4,99.080,132.800,3,18,0,1,1,1
324,12.7403,4,4,33333,4,99.014,132.937,3,18,0,1,1,1
325,12.7737,4,4,33333,4,99.135,132.838,4,18,0,2,1,1
326,12.8070,4,4,33333,4,98.994,132.867,3,18,0,1,1,1
327,12.8401,4,4,33333,4,98.691,132.566,3,18,0,1,1,1
328,12.8736,4,4,33333,4,99.127,132.700,3,18,0,1,1,1
329,12.9070,4,4,33333,4,99.122,132.814,4,18,0,2,1,1
330,12.9403,4,4,33333,4,99.477,132.912,4,18,0,2,1,1
331,12.9737,4,4,33333,4,99.170,133.325,4,18,0,2,1,1
332,13.0070,4,4,33333,4,99.119,132.959,4,18,0,2,1,1
333,13.0890,4,4,33333,4,114.331,181.636,3,18,0,1,1,1
334,13.0963,4,4,33333,4,87.655,155.473,2,18,0,1,1,0
335,13.1069,4,4,33333,4,96.084,132.600,2,18,0,1,1,0
336,13.1437,4,4,33333,4,102.287,136.374,2,18,0,1,1,0
337,13.1737,4,4,33333,4,82.635,132.837,3,19,0,1,2,0
338,13.2070,4,4,33333,4,66.190,116.532,4,19,0,2,2,0
339,13.2403,4,4,33333,4,97.033,132.979,3,19,0,2,1,0
340,13.2737,4,4,33333,4,99.171,132.694,3,19,0,1,2,0
341,13.3068,4,4,33333,4,98.633,132.798,4,19,0,2,2,0
342,13.3402,4,4,33333,4,98.934,132.669,4,19,0,2,2,0
343,13.3736,4,4,33333,4,98.921,132.845,3,19,0,1,2,0
344,13.4070,4,4,33333,4,99.220,132.840,3,19,0,1,2,0
345,13.4403,4,4,33333,4,99.139,133.009,3,19,0,1,2,0
346,13.4739,4,4,33333,4,99.595,133.218,4,20,1,1,2,0
347,13.5069,4,4,33333,4,98.977,132.921,3,20,1,1,1,0
348,13.5403,4,4,33333,4,98.966,132.838,4,20,1,1,2,0
349,13.5744,4,4,33333,4,99.835,133.478,3,20,1,1,1,0
350,13.6071,4,4,33333,4,99.113,133.210,4,20,1,1,2,0
351,13.6408,4,4,33333,4,99.407,133.324,4,20,1,1,2,0
352,13.6741,4,4,33333,4,99.086,133.098,4,20,1,1,2,0
353,13.7073,4,4,33333,4,99.469,133.051,4,20,1,1,2,0
354,13.7404,4,4,33333,4,98.825,133.051,3,20,1,1,1,0
355,13.7741,4,4,33333,4,99.154,133.351,4,20,1,1,2,0
356,13.8070,4,4,33333,4,98.871,132.505,4,20,1,1,2,0
357,13.8403,4,4,33333,4,98.672,132.572,4,20,1,1,2,0
358,13.8737,4,4,33333,4,98.870,132.557,4,20,1,1,2,0
359,13.9070,4,4,33333,4,99.123,133.001,4,20,1,1,2,0
360,13.9403,4,4,33333,4,99.117,132.775,4,20,1,1,2,0
361,13.9736,4,4,33333,4,98.989,132.838,5,20,1,2,2,0
362,14.0070,4,4,33333,4,99.184,132.780,4,20,1,2,1,0
363,14.0403,4,4,33333,4,99.104,132.830,5,20,1,2,2,0
364,14.0736,4,4,33333,4,98.806,132.922,5,20,1,2,2,0
365,14.1069,4,4,33333,4,99.043,132.816,4,20,1,1,2,0
366,14.1403,4,4,33333,4,98.992,132.814,5,20,1,2,2,0
367,14.1737,4,4,33333,4,99.136,132.894,5,20,1,2,2,0
368,14.2070,4,4,33333,4,99.125,132.864,5,20,1,2,2,0
369,14.2403,4,4,33333,4,99.498,132.949,5,20,1,2,2,0
370,14.2736,4,4,33333,4,98.963,133.053,4,20,1,1,2,0
371,14.3069,4,4,33333,4,99.005,132.737,4,20,1,2,1,0
372,14.3403,4,4,33333,4,99.014,132.809,5,20,1,2,2,0
373,14.3733,4,4,33333,4,98.763,132.548,4,20,1,2,1,0
374,14.4070,4,4,33333,4,99.367,132.961,4,20,1,2,1,0
375,14.4403,4,4,33333,4,99.085,132.899,3,20,0,2,1,0
376,14.4737,4,4,33333,4,99.528,132.981,5,20,1,2,2,0
377,14.5070,4,4,33333,4,99.144,133.384,4,20,1,2,1,0
378,14.5401,4,4,33333,4,98.810,132.634,5,20,1,2,2,0
379,14.5736,4,4,33333,4,98.852,132.735,4,20,1,2,1,0
380,14.6070,4,4,33333,4,99.069,132.857,5,20,1,2,2,0
381,14.6404,4,4,33333,4,99.716,132.919,5,20,1,2,2,0
382,14.6742,4,4,33333,4,99.557,133.783,5,20,1,2,2,0
383,14.7071,4,4,33333,4,98.583,132.899,6,21,1,3,2,0
384,14.7403,4,4,33333,4,98.820,132.867,6,21,1,3,2,0
385,14.7734,4,4,33333,4,98.697,132.367,5,21,1,3,1,0
386,14.8069,4,4,33333,4,98.867,132.497,4,21,1,3,0,0
387,14.8404,4,4,33333,4,99.006,132.808,5,21,1,3,1,0
388,14.8736,4,4,33333,4,99.335,132.744,4,21,1,3,0,0
389,14.9067,4,4,33333,4,98.951,132.826,5,21,1,3,1,0
390,14.9403,4,4,33333,4,98.979,132.969,4,21,1,3,0,0
391,14.9736,4,4,33333,4,99.112,132.699,5,21,1,3,1,0
392,15.0070,4,4,33333,4,99.656,132.889,4,21,1,3,0,0
393,15.0403,4,4,33333,4,99.131,133.268,4,21,1,3,0,0
394,15.0736,4,4,33333,4,99.203,132.840,5,21,1,3,1,0
395,15.1069,4,4,33333,4,99.137,132.831,4,21,1,3,0,0
396,15.1400,4,4,33333,4,98.904,132.584,4,21,1,3,0,0
397,15.1737,4,4,33333,4,99.467,132.971,4,21,1,3,0,0
398,15.2069,4,4,33333,4,99.221,132.974,4,21,1,3,0,0
399,15.2403,4,4,33333,4,99.301,133.003,5,21,1,3,1,0
400,15.2736,4,4,33333,4,99.073,133.092,5,21,1,3,1,0
401,15.3069,4,4,33333,4,99.213,132.781,5,21,1,3,1,0
402,15.3403,4,4,33333,4,98.927,132.975,5,21,1,3,1,0
403,15.3736,4,4,33333,4,99.263,132.677,4,21,1,3,0,0
404,15.4070,4,4,33333,4,99.328,132.977,4,21,1,3,0,0
405,15.4402,4,4,33333,4,99.059,132.884,4,21,1,2,1,0
406,15.4736,4,4,33333,4,99.101,132.788,5,21,1,3,1,0
407,15.5069,4,4,33333,4,99.061,132.865,5,21,1,3,1,0
408,15.5403,4,4,33333,4,99.307,132.845,5,21,1,3,1,0
409,15.5737,4,4,33333,4,99.311,133.128,5,21,1,3,1,0
410,15.6070,4,4,33333,4,99.328,132.988,5,21,1,3,1,0
411,15.6403,4,4,33333,4,99.110,132.970,5,21,1,2,2,0
412,15.6734,4,4,33333,4,98.844,132.508,5,21,1,3,1,0
413,15.7071,4,4,33333,4,99.219,132.904,5,21,1,3,1,0
414,15.7403,4,4,33333,4,99.093,132.837,5,21,1,3,1,0
415,15.7737,4,4,33333,4,99.669,132.859,5,21,1,3,1,0
